x[m];y[m];operacao;area.total[m2];area.mato[m2];ang.abs[deg];ang.proa[deg];dist[m];rtl[m]
246.00;321.95;p;119.79;0.96;90.00;0.00;9.76;405.18
246.00;331.71;p;118.58;0.00;90.00;0.00;9.76;412.97
246.00;341.46;p;119.79;0.88;90.00;0.00;9.76;420.85
246.00;351.22;p;118.58;2.26;90.00;0.00;9.76;428.80
246.00;360.98;p;119.79;0.53;90.00;0.00;9.76;436.83
246.00;370.73;p;118.58;1.13;90.00;0.00;9.76;444.92
246.00;380.49;p;119.79;1.68;90.00;0.00;9.76;453.09
246.00;390.24;p;119.79;3.80;90.00;0.00;9.76;461.31
246.00;400.00;y;29.15;0.73;90.00;-90.00;0.00;469.59
246.00;400.00;p;73.81;0.81;-0.00;0.00;6.00;469.59
252.00;400.00;p;73.81;0.05;-0.00;0.00;6.00;472.76
258.00;400.00;y;29.10;0.23;-0.00;-90.00;0.00;475.99
258.00;400.00;p;119.79;3.23;-90.00;0.00;9.76;475.99
258.00;390.24;p;119.79;3.52;-90.00;0.00;9.76;467.82
258.00;380.49;p;118.58;0.59;-90.00;0.00;9.76;459.71
258.00;370.73;p;119.79;3.27;-90.00;0.00;9.76;451.67
258.00;360.98;p;118.58;1.90;-90.00;0.00;9.76;443.70
258.00;351.22;p;119.79;0.49;-90.00;0.00;9.76;435.80
258.00;341.46;p;118.58;0.49;-90.00;0.00;9.76;427.97
258.00;331.71;p;119.79;2.48;-90.00;0.00;9.76;420.23
258.00;321.95;p;119.79;2.90;-90.00;0.00;9.76;412.57
258.00;312.20;p;118.58;0.86;-90.00;0.00;9.76;405.01
258.00;302.44;p;119.79;0.53;-90.00;0.00;9.76;397.53
258.00;292.68;p;118.58;1.89;-90.00;0.00;9.76;390.16
258.00;282.93;p;119.79;5.89;-90.00;0.00;9.76;382.90
258.00;273.17;p;118.58;4.76;-90.00;0.00;9.76;375.75
258.00;263.41;p;119.79;0.54;-90.00;0.00;9.76;368.72
258.00;253.66;p;118.58;0.29;-90.00;0.00;9.76;361.81
258.00;243.90;p;119.79;0.29;-90.00;0.00;9.76;355.04
258.00;234.15;p;119.79;1.35;-90.00;0.00;9.76;348.41
258.00;224.39;p;118.58;0.00;-90.00;0.00;9.76;341.93
258.00;214.63;p;119.79;0.32;-90.00;0.00;9.76;335.61
258.00;204.88;p;118.58;0.31;-90.00;0.00;9.76;329.45
258.00;195.12;p;119.79;0.44;-90.00;0.00;9.76;323.48
258.00;185.37;p;118.58;8.28;-90.00;0.00;9.76;317.69
258.00;175.61;p;119.79;1.78;-90.00;0.00;9.76;312.09
258.00;165.85;p;119.79;1.71;-90.00;0.00;9.76;306.71
258.00;156.10;p;118.58;2.66;-90.00;0.00;9.76;301.55
258.00;146.34;p;119.79;5.23;-90.00;0.00;9.76;296.61
258.00;136.59;p;118.58;2.60;-90.00;0.00;9.76;291.92
258.00;126.83;p;119.79;2.58;-90.00;0.00;9.76;287.49
258.00;117.07;p;118.58;0.13;-90.00;0.00;9.76;283.32
258.00;107.32;p;119.79;5.70;-90.00;0.00;9.76;279.43
258.00;97.56;p;118.58;1.95;-90.00;0.00;9.76;275.83
258.00;87.80;p;119.79;0.29;-90.00;0.00;9.76;272.53
258.00;78.05;p;119.79;1.54;-90.00;0.00;9.76;269.55
258.00;68.29;p;118.58;3.89;-90.00;0.00;9.76;266.89
258.00;58.54;p;119.79;4.92;-90.00;0.00;9.76;264.56
258.00;48.78;p;118.58;6.09;-90.00;0.00;9.76;262.57
258.00;39.02;p;119.79;11.01;-90.00;0.00;9.76;260.93
258.00;29.27;p;118.58;6.37;-90.00;0.00;9.76;259.65
258.00;19.51;p;119.79;8.20;-90.00;0.00;9.76;258.74
258.00;9.76;p;118.58;3.71;-90.00;0.00;9.76;258.18
258.00;0.00;y;28.62;0.00;-90.00;90.00;0.00;258.00
258.00;0.00;p;37.21;0.00;-0.00;0.00;6.00;258.00
264.00;0.00;p;37.21;0.00;-0.00;0.00;6.00;264.00
270.00;0.00;y;28.58;0.00;-0.00;90.00;0.00;270.00
270.00;0.00;p;118.58;0.49;90.00;0.00;9.76;270.00
270.00;9.76;p;119.79;1.75;90.00;0.00;9.76;270.18
270.00;19.51;p;118.58;0.79;90.00;0.00;9.76;270.70
270.00;29.27;p;119.79;2.97;90.00;0.00;9.76;271.58
270.00;39.02;p;118.58;0.46;90.00;0.00;9.76;272.81
270.00;48.78;p;119.79;0.34;90.00;0.00;9.76;274.37
270.00;58.54;p;118.58;0.00;90.00;0.00;9.76;276.27
270.00;68.29;p;119.79;2.31;90.00;0.00;9.76;278.50
270.00;78.05;p;119.79;0.68;90.00;0.00;9.76;281.05
270.00;87.80;p;118.58;2.71;90.00;0.00;9.76;283.92
270.00;97.56;p;119.79;0.87;90.00;0.00;9.76;287.09
270.00;107.32;p;118.58;4.05;90.00;0.00;9.76;290.55
270.00;117.07;p;119.79;1.70;90.00;0.00;9.76;294.29
270.00;126.83;p;118.58;4.48;90.00;0.00;9.76;298.30
270.00;136.59;p;119.79;0.01;90.00;0.00;9.76;302.58
270.00;146.34;p;118.58;1.73;90.00;0.00;9.76;307.11
270.00;156.10;p;119.79;0.12;90.00;0.00;9.76;311.88
270.00;165.85;p;119.79;2.88;90.00;0.00;9.76;316.87
270.00;175.61;p;118.58;3.27;90.00;0.00;9.76;322.09
270.00;185.37;p;119.79;0.36;90.00;0.00;9.76;327.51
270.00;195.12;p;118.58;6.87;90.00;0.00;9.76;333.13
270.00;204.88;p;119.79;6.01;90.00;0.00;9.76;338.93
270.00;214.63;p;118.58;0.00;90.00;0.00;9.76;344.92
270.00;224.39;p;119.79;5.30;90.00;0.00;9.76;351.07
270.00;234.15;p;119.79;4.08;90.00;0.00;9.76;357.39
270.00;243.90;p;118.58;0.13;90.00;0.00;9.76;363.85
270.00;253.66;p;119.79;1.91;90.00;0.00;9.76;370.46
270.00;263.41;p;118.58;2.81;90.00;0.00;9.76;377.21
270.00;273.17;p;119.79;9.02;90.00;0.00;9.76;384.09
270.00;282.93;p;118.58;4.91;90.00;0.00;9.76;391.09
270.00;292.68;p;119.79;0.26;90.00;0.00;9.76;398.20
270.00;302.44;p;118.58;0.49;90.00;0.00;9.76;405.42
270.00;312.20;p;119.79;0.00;90.00;0.00;9.76;412.75
270.00;321.95;p;119.79;1.33;90.00;0.00;9.76;420.18
270.00;331.71;p;118.58;0.80;90.00;0.00;9.76;427.70
270.00;341.46;p;119.79;0.96;90.00;0.00;9.76;435.31
270.00;351.22;p;118.58;0.05;90.00;0.00;9.76;443.01
270.00;360.98;p;119.79;1.60;90.00;0.00;9.76;450.78
270.00;370.73;p;118.58;1.85;90.00;0.00;9.76;458.63
270.00;380.49;p;119.79;4.23;90.00;0.00;9.76;466.55
270.00;390.24;p;119.79;5.29;90.00;0.00;9.76;474.54
270.00;400.00;y;29.15;0.12;90.00;-90.00;0.00;482.60
270.00;400.00;p;73.81;0.13;-0.00;0.00;6.00;482.60
276.00;400.00;p;73.81;1.13;-0.00;0.00;6.00;485.98
282.00;400.00;y;29.10;0.00;-0.00;-90.00;0.00;489.41
282.00;400.00;p;119.79;0.72;-90.00;0.00;9.76;489.41
282.00;390.24;p;119.79;2.69;-90.00;0.00;9.76;481.47
282.00;380.49;p;118.58;0.89;-90.00;0.00;9.76;473.60
282.00;370.73;p;119.79;5.12;-90.00;0.00;9.76;465.80
282.00;360.98;p;118.58;0.62;-90.00;0.00;9.76;458.07
282.00;351.22;p;119.79;2.34;-90.00;0.00;9.76;450.42
282.00;341.46;p;118.58;0.86;-90.00;0.00;9.76;442.86
282.00;331.71;p;119.79;5.04;-90.00;0.00;9.76;435.38
282.00;321.95;p;119.79;1.10;-90.00;0.00;9.76;427.99
282.00;312.20;p;118.58;2.27;-90.00;0.00;9.76;420.70
282.00;302.44;p;119.79;2.74;-90.00;0.00;9.76;413.51
282.00;292.68;p;118.58;0.00;-90.00;0.00;9.76;406.43
282.00;282.93;p;119.79;5.79;-90.00;0.00;9.76;399.46
282.00;273.17;p;118.58;1.74;-90.00;0.00;9.76;392.61
282.00;263.41;p;119.79;0.00;-90.00;0.00;9.76;385.89
282.00;253.66;p;118.58;0.20;-90.00;0.00;9.76;379.30
282.00;243.90;p;119.79;1.63;-90.00;0.00;9.76;372.84
282.00;234.15;p;119.79;1.41;-90.00;0.00;9.76;366.54
282.00;224.39;p;118.58;0.29;-90.00;0.00;9.76;360.38
282.00;214.63;p;119.79;0.18;-90.00;0.00;9.76;354.39
282.00;204.88;p;118.58;0.00;-90.00;0.00;9.76;348.57
282.00;195.12;p;119.79;1.63;-90.00;0.00;9.76;342.92
282.00;185.37;p;118.58;5.84;-90.00;0.00;9.76;337.47
282.00;175.61;p;119.79;0.66;-90.00;0.00;9.76;332.21
282.00;165.85;p;119.79;0.00;-90.00;0.00;9.76;327.16
282.00;156.10;p;118.58;4.02;-90.00;0.00;9.76;322.32
282.00;146.34;p;119.79;0.00;-90.00;0.00;9.76;317.71
282.00;136.59;p;118.58;0.76;-90.00;0.00;9.76;313.34
282.00;126.83;p;119.79;0.19;-90.00;0.00;9.76;309.21
282.00;117.07;p;118.58;3.01;-90.00;0.00;9.76;305.34
282.00;107.32;p;119.79;0.87;-90.00;0.00;9.76;301.73
282.00;97.56;p;118.58;0.83;-90.00;0.00;9.76;298.40
282.00;87.80;p;119.79;0.46;-90.00;0.00;9.76;295.35
282.00;78.05;p;119.79;0.53;-90.00;0.00;9.76;292.60
282.00;68.29;p;118.58;0.35;-90.00;0.00;9.76;290.15
282.00;58.54;p;119.79;5.39;-90.00;0.00;9.76;288.01
282.00;48.78;p;118.58;0.72;-90.00;0.00;9.76;286.19
282.00;39.02;p;119.79;3.60;-90.00;0.00;9.76;284.69
282.00;29.27;p;118.58;5.80;-90.00;0.00;9.76;283.51
282.00;19.51;p;119.79;5.47;-90.00;0.00;9.76;282.67
282.00;9.76;p;118.58;2.97;-90.00;0.00;9.76;282.17
282.00;0.00;y;28.62;0.00;-90.00;90.00;0.00;282.00
282.00;0.00;p;37.21;0.00;-0.00;0.00;6.00;282.00
288.00;0.00;p;37.21;1.92;-0.00;0.00;6.00;288.00
294.00;0.00;y;28.58;0.08;-0.00;90.00;0.00;294.00
294.00;0.00;p;118.58;0.29;90.00;0.00;9.76;294.00
294.00;9.76;p;119.79;1.62;90.00;0.00;9.76;294.16
294.00;19.51;p;118.58;0.00;90.00;0.00;9.76;294.65
294.00;29.27;p;119.79;0.45;90.00;0.00;9.76;295.45
294.00;39.02;p;118.58;4.66;90.00;0.00;9.76;296.58
294.00;48.78;p;119.79;4.16;90.00;0.00;9.76;298.02
294.00;58.54;p;118.58;0.86;90.00;0.00;9.76;299.77
294.00;68.29;p;119.79;0.01;90.00;0.00;9.76;301.83
294.00;78.05;p;119.79;2.85;90.00;0.00;9.76;304.18
294.00;87.80;p;118.58;0.44;90.00;0.00;9.76;306.83
294.00;97.56;p;119.79;0.29;90.00;0.00;9.76;309.76
294.00;107.32;p;118.58;0.85;90.00;0.00;9.76;312.97
294.00;117.07;p;119.79;4.02;90.00;0.00;9.76;316.45
294.00;126.83;p;118.58;0.18;90.00;0.00;9.76;320.19
294.00;136.59;p;119.79;2.07;90.00;0.00;9.76;324.18
294.00;146.34;p;118.58;4.62;90.00;0.00;9.76;328.41
294.00;156.10;p;119.79;2.74;90.00;0.00;9.76;332.87
294.00;165.85;p;119.79;1.05;90.00;0.00;9.76;337.56
294.00;175.61;p;118.58;0.13;90.00;0.00;9.76;342.45
294.00;185.37;p;119.79;0.49;90.00;0.00;9.76;347.56
294.00;195.12;p;118.58;2.25;90.00;0.00;9.76;352.86
294.00;204.88;p;119.79;4.73;90.00;0.00;9.76;358.34
294.00;214.63;p;118.58;4.04;90.00;0.00;9.76;364.01
294.00;224.39;p;119.79;0.01;90.00;0.00;9.76;369.85
294.00;234.15;p;119.79;2.20;90.00;0.00;9.76;375.85
294.00;243.90;p;118.58;1.13;90.00;0.00;9.76;382.00
294.00;253.66;p;119.79;1.84;90.00;0.00;9.76;388.30
294.00;263.41;p;118.58;1.42;90.00;0.00;9.76;394.74
294.00;273.17;p;119.79;1.47;90.00;0.00;9.76;401.32
294.00;282.93;p;118.58;1.05;90.00;0.00;9.76;408.02
294.00;292.68;p;119.79;0.65;90.00;0.00;9.76;414.85
294.00;302.44;p;118.58;5.22;90.00;0.00;9.76;421.79
294.00;312.20;p;119.79;3.77;90.00;0.00;9.76;428.84
294.00;321.95;p;119.79;1.63;90.00;0.00;9.76;435.99
294.00;331.71;p;118.58;4.79;90.00;0.00;9.76;443.24
294.00;341.46;p;119.79;1.08;90.00;0.00;9.76;450.59
294.00;351.22;p;118.58;1.87;90.00;0.00;9.76;458.03
294.00;360.98;p;119.79;5.31;90.00;0.00;9.76;465.55
294.00;370.73;p;118.58;6.57;90.00;0.00;9.76;473.16
294.00;380.49;p;119.79;1.54;90.00;0.00;9.76;480.84
294.00;390.24;p;119.79;0.49;90.00;0.00;9.76;488.60
294.00;400.00;y;29.15;0.00;90.00;-90.00;0.00;496.42
294.00;400.00;p;73.81;0.00;-0.00;0.00;6.00;496.42
300.00;400.00;p;73.81;0.00;-0.00;0.00;6.00;500.00
306.00;400.00;y;29.10;0.86;-0.00;-90.00;0.00;503.62
306.00;400.00;p;119.79;0.47;-90.00;0.00;9.76;503.62
306.00;390.24;p;119.79;0.00;-90.00;0.00;9.76;495.91
306.00;380.49;p;118.58;5.90;-90.00;0.00;9.76;488.27
306.00;370.73;p;119.79;4.48;-90.00;0.00;9.76;480.71
306.00;360.98;p;118.58;6.17;-90.00;0.00;9.76;473.22
306.00;351.22;p;119.79;3.37;-90.00;0.00;9.76;465.82
306.00;341.46;p;118.58;0.06;-90.00;0.00;9.76;458.51
306.00;331.71;p;119.79;4.78;-90.00;0.00;9.76;451.29
306.00;321.95;p;119.79;1.77;-90.00;0.00;9.76;444.17
306.00;312.20;p;118.58;1.73;-90.00;0.00;9.76;437.15
306.00;302.44;p;119.79;0.03;-90.00;0.00;9.76;430.24
306.00;292.68;p;118.58;2.54;-90.00;0.00;9.76;423.44
306.00;282.93;p;119.79;1.43;-90.00;0.00;9.76;416.75
306.00;273.17;p;118.58;0.95;-90.00;0.00;9.76;410.19
306.00;263.41;p;119.79;0.87;-90.00;0.00;9.76;403.76
306.00;253.66;p;118.58;1.49;-90.00;0.00;9.76;397.47
306.00;243.90;p;119.79;2.14;-90.00;0.00;9.76;391.31
306.00;234.15;p;119.79;1.75;-90.00;0.00;9.76;385.31
306.00;224.39;p;118.58;0.97;-90.00;0.00;9.76;379.46
306.00;214.63;p;119.79;0.29;-90.00;0.00;9.76;373.77
306.00;204.88;p;118.58;5.38;-90.00;0.00;9.76;368.25
306.00;195.12;p;119.79;3.40;-90.00;0.00;9.76;362.92
306.00;185.37;p;118.58;4.42;-90.00;0.00;9.76;357.77
306.00;175.61;p;119.79;1.00;-90.00;0.00;9.76;352.81
306.00;165.85;p;119.79;1.05;-90.00;0.00;9.76;348.06
306.00;156.10;p;118.58;2.76;-90.00;0.00;9.76;343.51
306.00;146.34;p;119.79;2.85;-90.00;0.00;9.76;339.19
306.00;136.59;p;118.58;0.49;-90.00;0.00;9.76;335.10
306.00;126.83;p;119.79;0.72;-90.00;0.00;9.76;331.24
306.00;117.07;p;118.58;0.93;-90.00;0.00;9.76;327.63
306.00;107.32;p;119.79;0.13;-90.00;0.00;9.76;324.27
306.00;97.56;p;118.58;0.94;-90.00;0.00;9.76;321.18
306.00;87.80;p;119.79;0.05;-90.00;0.00;9.76;318.35
306.00;78.05;p;119.79;3.39;-90.00;0.00;9.76;315.80
306.00;68.29;p;118.58;0.18;-90.00;0.00;9.76;313.53
306.00;58.54;p;119.79;1.30;-90.00;0.00;9.76;311.55
306.00;48.78;p;118.58;2.04;-90.00;0.00;9.76;309.86
306.00;39.02;p;119.79;6.58;-90.00;0.00;9.76;308.48
306.00;29.27;p;118.58;5.75;-90.00;0.00;9.76;307.40
306.00;19.51;p;119.79;0.00;-90.00;0.00;9.76;306.62
306.00;9.76;p;118.58;0.73;-90.00;0.00;9.76;306.16
306.00;0.00;y;28.62;0.00;-90.00;90.00;0.00;306.00
306.00;0.00;p;37.21;0.00;-0.00;0.00;6.00;306.00
312.00;0.00;p;37.21;2.21;-0.00;0.00;6.00;312.00
318.00;0.00;y;28.58;0.00;-0.00;90.00;0.00;318.00
318.00;0.00;p;118.58;2.26;90.00;0.00;9.76;318.00
318.00;9.76;p;119.79;0.57;90.00;0.00;9.76;318.15
318.00;19.51;p;118.58;0.70;90.00;0.00;9.76;318.60
318.00;29.27;p;119.79;0.57;90.00;0.00;9.76;319.34
318.00;39.02;p;118.58;0.00;90.00;0.00;9.76;320.39
318.00;48.78;p;119.79;0.78;90.00;0.00;9.76;321.72
318.00;58.54;p;118.58;4.63;90.00;0.00;9.76;323.34
318.00;68.29;p;119.79;0.49;90.00;0.00;9.76;325.25
318.00;78.05;p;119.79;0.83;90.00;0.00;9.76;327.44
318.00;87.80;p;118.58;0.58;90.00;0.00;9.76;329.90
318.00;97.56;p;119.79;1.34;90.00;0.00;9.76;332.63
318.00;107.32;p;118.58;1.46;90.00;0.00;9.76;335.62
318.00;117.07;p;119.79;1.47;90.00;0.00;9.76;338.87
318.00;126.83;p;118.58;2.30;90.00;0.00;9.76;342.36
318.00;136.59;p;119.79;2.38;90.00;0.00;9.76;346.09
318.00;146.34;p;118.58;0.48;90.00;0.00;9.76;350.06
318.00;156.10;p;119.79;3.27;90.00;0.00;9.76;354.25
318.00;165.85;p;119.79;0.42;90.00;0.00;9.76;358.65
318.00;175.61;p;118.58;0.00;90.00;0.00;9.76;363.27
318.00;185.37;p;119.79;1.75;90.00;0.00;9.76;368.08
318.00;195.12;p;118.58;0.97;90.00;0.00;9.76;373.09
318.00;204.88;p;119.79;1.14;90.00;0.00;9.76;378.28
318.00;214.63;p;118.58;2.20;90.00;0.00;9.76;383.66
318.00;224.39;p;119.79;4.38;90.00;0.00;9.76;389.20
318.00;234.15;p;119.79;2.23;90.00;0.00;9.76;394.90
318.00;243.90;p;118.58;1.94;90.00;0.00;9.76;400.76
318.00;253.66;p;119.79;3.07;90.00;0.00;9.76;406.78
318.00;263.41;p;118.58;1.67;90.00;0.00;9.76;412.93
318.00;273.17;p;119.79;0.89;90.00;0.00;9.76;419.22
318.00;282.93;p;118.58;4.63;90.00;0.00;9.76;425.64
318.00;292.68;p;119.79;0.00;90.00;0.00;9.76;432.19
318.00;302.44;p;118.58;6.23;90.00;0.00;9.76;438.85
318.00;312.20;p;119.79;5.84;90.00;0.00;9.76;445.63
318.00;321.95;p;119.79;1.22;90.00;0.00;9.76;452.52
318.00;331.71;p;118.58;1.20;90.00;0.00;9.76;459.51
318.00;341.46;p;119.79;5.58;90.00;0.00;9.76;466.61
318.00;351.22;p;118.58;4.76;90.00;0.00;9.76;473.79
318.00;360.98;p;119.79;1.05;90.00;0.00;9.76;481.07
318.00;370.73;p;118.58;3.82;90.00;0.00;9.76;488.43
318.00;380.49;p;119.79;0.00;90.00;0.00;9.76;495.88
318.00;390.24;p;119.79;0.00;90.00;0.00;9.76;503.40
318.00;400.00;y;29.15;0.00;90.00;-90.00;0.00;511.00
318.00;400.00;p;73.81;6.43;-0.00;0.00;6.00;511.00
324.00;400.00;p;73.81;1.79;-0.00;0.00;6.00;514.76
330.00;400.00;y;29.10;2.78;-0.00;-90.00;0.00;518.56
330.00;400.00;p;119.79;0.41;-90.00;0.00;9.76;518.56
330.00;390.24;p;119.79;0.58;-90.00;0.00;9.76;511.07
330.00;380.49;p;118.58;0.49;-90.00;0.00;9.76;503.66
330.00;370.73;p;119.79;2.23;-90.00;0.00;9.76;496.33
330.00;360.98;p;118.58;1.50;-90.00;0.00;9.76;489.08
330.00;351.22;p;119.79;1.83;-90.00;0.00;9.76;481.93
330.00;341.46;p;118.58;0.71;-90.00;0.00;9.76;474.87
330.00;331.71;p;119.79;2.12;-90.00;0.00;9.76;467.90
330.00;321.95;p;119.79;0.80;-90.00;0.00;9.76;461.03
330.00;312.20;p;118.58;3.94;-90.00;0.00;9.76;454.28
330.00;302.44;p;119.79;2.92;-90.00;0.00;9.76;447.63
330.00;292.68;p;118.58;3.80;-90.00;0.00;9.76;441.09
330.00;282.93;p;119.79;2.11;-90.00;0.00;9.76;434.68
330.00;273.17;p;118.58;2.83;-90.00;0.00;9.76;428.39
330.00;263.41;p;119.79;1.60;-90.00;0.00;9.76;422.24
330.00;253.66;p;118.58;1.34;-90.00;0.00;9.76;416.22
330.00;243.90;p;119.79;2.17;-90.00;0.00;9.76;410.35
330.00;234.15;p;119.79;6.23;-90.00;0.00;9.76;404.63
330.00;224.39;p;118.58;4.01;-90.00;0.00;9.76;399.06
330.00;214.63;p;119.79;1.81;-90.00;0.00;9.76;393.66
330.00;204.88;p;118.58;0.64;-90.00;0.00;9.76;388.43
330.00;195.12;p;119.79;3.47;-90.00;0.00;9.76;383.37
330.00;185.37;p;118.58;3.85;-90.00;0.00;9.76;378.50
330.00;175.61;p;119.79;2.17;-90.00;0.00;9.76;373.82
330.00;165.85;p;119.79;2.41;-90.00;0.00;9.76;369.33
330.00;156.10;p;118.58;0.11;-90.00;0.00;9.76;365.06
330.00;146.34;p;119.79;4.27;-90.00;0.00;9.76;360.99
330.00;136.59;p;118.58;4.15;-90.00;0.00;9.76;357.15
330.00;126.83;p;119.79;6.70;-90.00;0.00;9.76;353.53
330.00;117.07;p;118.58;1.76;-90.00;0.00;9.76;350.15
330.00;107.32;p;119.79;0.98;-90.00;0.00;9.76;347.01
330.00;97.56;p;118.58;1.37;-90.00;0.00;9.76;344.12
330.00;87.80;p;119.79;0.60;-90.00;0.00;9.76;341.48
330.00;78.05;p;119.79;1.39;-90.00;0.00;9.76;339.10
330.00;68.29;p;118.58;1.67;-90.00;0.00;9.76;336.99
330.00;58.54;p;119.79;2.37;-90.00;0.00;9.76;335.15
330.00;48.78;p;118.58;2.64;-90.00;0.00;9.76;333.59
330.00;39.02;p;119.79;1.60;-90.00;0.00;9.76;332.30
330.00;29.27;p;118.58;0.00;-90.00;0.00;9.76;331.30
330.00;19.51;p;119.79;3.38;-90.00;0.00;9.76;330.58
330.00;9.76;p;118.58;1.82;-90.00;0.00;9.76;330.14
330.00;0.00;y;28.62;0.00;-90.00;90.00;0.00;330.00
330.00;0.00;p;37.21;0.00;-0.00;0.00;6.00;330.00
336.00;0.00;p;37.21;1.47;-0.00;0.00;6.00;336.00
342.00;0.00;y;28.58;0.00;-0.00;90.00;0.00;342.00
342.00;0.00;p;118.58;0.05;90.00;0.00;9.76;342.00
342.00;9.76;p;119.79;0.57;90.00;0.00;9.76;342.14
342.00;19.51;p;118.58;1.77;90.00;0.00;9.76;342.56
342.00;29.27;p;119.79;2.55;90.00;0.00;9.76;343.25
342.00;39.02;p;118.58;3.07;90.00;0.00;9.76;344.22
342.00;48.78;p;119.79;1.97;90.00;0.00;9.76;345.46
342.00;58.54;p;118.58;1.49;90.00;0.00;9.76;346.97
342.00;68.29;p;119.79;1.75;90.00;0.00;9.76;348.75
342.00;78.05;p;119.79;0.23;90.00;0.00;9.76;350.79
342.00;87.80;p;118.58;0.60;90.00;0.00;9.76;353.09
342.00;97.56;p;119.79;0.00;90.00;0.00;9.76;355.64
342.00;107.32;p;118.58;0.35;90.00;0.00;9.76;358.44
342.00;117.07;p;119.79;2.33;90.00;0.00;9.76;361.48
342.00;126.83;p;118.58;4.53;90.00;0.00;9.76;364.76
342.00;136.59;p;119.79;0.86;90.00;0.00;9.76;368.27
342.00;146.34;p;118.58;4.40;90.00;0.00;9.76;371.99
342.00;156.10;p;119.79;6.45;90.00;0.00;9.76;375.94
342.00;165.85;p;119.79;1.26;90.00;0.00;9.76;380.09
342.00;175.61;p;118.58;2.77;90.00;0.00;9.76;384.45
342.00;185.37;p;119.79;0.74;90.00;0.00;9.76;389.00
342.00;195.12;p;118.58;6.09;90.00;0.00;9.76;393.75
342.00;204.88;p;119.79;0.00;90.00;0.00;9.76;398.67
342.00;214.63;p;118.58;5.14;90.00;0.00;9.76;403.77
342.00;224.39;p;119.79;1.75;90.00;0.00;9.76;409.04
342.00;234.15;p;119.79;4.77;90.00;0.00;9.76;414.47
342.00;243.90;p;118.58;0.92;90.00;0.00;9.76;420.06
342.00;253.66;p;119.79;0.63;90.00;0.00;9.76;425.80
342.00;263.41;p;118.58;6.52;90.00;0.00;9.76;431.68
342.00;273.17;p;119.79;1.34;90.00;0.00;9.76;437.71
342.00;282.93;p;118.58;2.47;90.00;0.00;9.76;443.86
342.00;292.68;p;119.79;1.01;90.00;0.00;9.76;450.14
342.00;302.44;p;118.58;2.13;90.00;0.00;9.76;456.55
342.00;312.20;p;119.79;1.72;90.00;0.00;9.76;463.07
342.00;321.95;p;119.79;1.03;90.00;0.00;9.76;469.70
342.00;331.71;p;118.58;0.48;90.00;0.00;9.76;476.44
342.00;341.46;p;119.79;3.06;90.00;0.00;9.76;483.28
342.00;351.22;p;118.58;5.06;90.00;0.00;9.76;490.22
342.00;360.98;p;119.79;3.53;90.00;0.00;9.76;497.26
342.00;370.73;p;118.58;1.15;90.00;0.00;9.76;504.39
342.00;380.49;p;119.79;1.34;90.00;0.00;9.76;511.60
342.00;390.24;p;119.79;4.17;90.00;0.00;9.76;518.90
342.00;400.00;y;29.15;1.19;90.00;-90.00;0.00;526.27
342.00;400.00;p;73.81;0.00;-0.00;0.00;6.00;526.27
348.00;400.00;p;73.81;0.00;-0.00;0.00;6.00;530.19
354.00;400.00;y;29.10;0.00;-0.00;-90.00;0.00;534.15
354.00;400.00;p;119.79;0.49;-90.00;0.00;9.76;534.15
354.00;390.24;p;119.79;1.33;-90.00;0.00;9.76;526.88
354.00;380.49;p;118.58;0.76;-90.00;0.00;9.76;519.70
354.00;370.73;p;119.79;2.86;-90.00;0.00;9.76;512.60
354.00;360.98;p;118.58;0.17;-90.00;0.00;9.76;505.59
354.00;351.22;p;119.79;1.77;-90.00;0.00;9.76;498.67
354.00;341.46;p;118.58;2.40;-90.00;0.00;9.76;491.85
354.00;331.71;p;119.79;0.84;-90.00;0.00;9.76;485.12
354.00;321.95;p;119.79;0.49;-90.00;0.00;9.76;478.51
354.00;312.20;p;118.58;1.11;-90.00;0.00;9.76;472.00
354.00;302.44;p;119.79;3.58;-90.00;0.00;9.76;465.60
354.00;292.68;p;118.58;2.23;-90.00;0.00;9.76;459.32
354.00;282.93;p;119.79;0.29;-90.00;0.00;9.76;453.17
354.00;273.17;p;118.58;1.77;-90.00;0.00;9.76;447.14
354.00;263.41;p;119.79;0.00;-90.00;0.00;9.76;441.25
354.00;253.66;p;118.58;1.79;-90.00;0.00;9.76;435.50
354.00;243.90;p;119.79;7.26;-90.00;0.00;9.76;429.89
354.00;234.15;p;119.79;2.70;-90.00;0.00;9.76;424.43
354.00;224.39;p;118.58;0.85;-90.00;0.00;9.76;419.13
354.00;214.63;p;119.79;0.11;-90.00;0.00;9.76;413.99
354.00;204.88;p;118.58;2.10;-90.00;0.00;9.76;409.01
354.00;195.12;p;119.79;0.49;-90.00;0.00;9.76;404.21
354.00;185.37;p;118.58;1.62;-90.00;0.00;9.76;399.60
354.00;175.61;p;119.79;0.22;-90.00;0.00;9.76;395.16
354.00;165.85;p;119.79;2.71;-90.00;0.00;9.76;390.93
354.00;156.10;p;118.58;2.61;-90.00;0.00;9.76;386.89
354.00;146.34;p;119.79;3.17;-90.00;0.00;9.76;383.06
354.00;136.59;p;118.58;0.78;-90.00;0.00;9.76;379.44
354.00;126.83;p;119.79;2.21;-90.00;0.00;9.76;376.03
354.00;117.07;p;118.58;5.60;-90.00;0.00;9.76;372.86
354.00;107.32;p;119.79;1.73;-90.00;0.00;9.76;369.91
